,tests_rule,invoice,result,interpreter_result,code,is_correct,explanation,prediction
10,110,"{'_Positionen': [{'_Faktor': 2, '_Behandlungsdatum': '2012-02-12', '_Anzahl': 1, '_Betrag': 45.0, '_Leistungsbeschreibung': 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '_Nr': '0110', '_Typ': 'Service'}], '_Kassenanteil': {'_KassenanteilSumme': None}, '_Rechnungsnummer': '97997', '_Rechnungsdatum': '2012-07-03', '_Rechnungsbetrag': 45.0, '_Waehrung': 'EUR'}",'Invalid: Service 0110 billed with incorrect multiplier.','Invalid: Service 0110 billed with incorrect multiplier.',"
% Helper predicate to check if service 0110 is billed more than once on the same day
service_0110_billed_multiple_times(Services, Date) :-
    findall(D, member(service(0110, D, _, _, _, _, _, _), Services), Dates),
    include(=(Date), Dates, FilteredDates),
    length(FilteredDates, Count),
    Count > 1.

% Helper predicate to check if service 0110 is billed with a multiplier other than 1.0
service_0110_billed_with_incorrect_multiplier(Services) :-
    member(service(0110, _, Multiplier, _, _, _, _, _), Services),
    Multiplier \= 1.0.

% Predicate to determine if an invoice is invalid based on rule 1
is_invoice_invalid(Invoice) :-
    Invoice = invoice(Services, _, _, _),
    (   service_0110_billed_multiple_times(Services, Date),
        format('Invalid: Service 0110 billed multiple times on ~w.~n', [Date]),
        true
    ;   service_0110_billed_with_incorrect_multiplier(Services),
        print('Invalid: Service 0110 billed with incorrect multiplier.'),
        true
    ).

example_invoice(invoice([
		service(0110, date(2012, 2, 12), 2, 400.0, 45.0, 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '', [])
	],
	[
		
	],
	invoice_date(date(2012, 7, 3)),
	invoice_amount(45.0)
)).",False,The surcharge according to ServiceNumber 0110 can only be charged once per treatment day and only at the regular fee rate.,False
11,110,"{'_Positionen': [{'_Faktor': 1.0, '_Behandlungsdatum': '2012-02-12', '_Anzahl': 1, '_Betrag': 22.5, '_Leistungsbeschreibung': 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '_Nr': '0110', '_Typ': 'Service'}, {'_Faktor': 1.0, '_Behandlungsdatum': '2012-02-12', '_Anzahl': 1, '_Betrag': 22.5, '_Leistungsbeschreibung': 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '_Nr': '0110', '_Typ': 'Service'}], '_Kassenanteil': {'_KassenanteilSumme': None}, '_Rechnungsnummer': '97997', '_Rechnungsdatum': '2012-07-03', '_Rechnungsbetrag': 45.0, '_Waehrung': 'EUR'}","Invalid: Service 0110 billed multiple times on date(2012,2,12).","Invalid: Service 0110 billed multiple times on date(2012,2,12).
","
% Helper predicate to check if service 0110 is billed more than once on the same day
service_0110_billed_multiple_times(Services, Date) :-
    findall(D, member(service(0110, D, _, _, _, _, _, _), Services), Dates),
    include(=(Date), Dates, FilteredDates),
    length(FilteredDates, Count),
    Count > 1.

% Helper predicate to check if service 0110 is billed with a multiplier other than 1.0
service_0110_billed_with_incorrect_multiplier(Services) :-
    member(service(0110, _, Multiplier, _, _, _, _, _), Services),
    Multiplier \= 1.0.

% Predicate to determine if an invoice is invalid based on rule 1
is_invoice_invalid(Invoice) :-
    Invoice = invoice(Services, _, _, _),
    (   service_0110_billed_multiple_times(Services, Date),
        format('Invalid: Service 0110 billed multiple times on ~w.~n', [Date]),
        true
    ;   service_0110_billed_with_incorrect_multiplier(Services),
        print('Invalid: Service 0110 billed with incorrect multiplier.'),
        true
    ).

example_invoice(invoice([
		service(0110, date(2012, 2, 12), 1.0, 400.0, 22.5, 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '', []),
		service(0110, date(2012, 2, 12), 1.0, 400.0, 22.5, 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '', [])
	],
	[
		
	],
	invoice_date(date(2012, 7, 3)),
	invoice_amount(45.0)
)).",False,The surcharge according to ServiceNumber 0110 can only be charged once per treatment day and only at the regular fee rate.,False
12,120,"{'_Positionen': [{'_Faktor': 2.3, '_Behandlungsdatum': '2012-02-12', '_Anzahl': 1, '_Betrag': 50.71, '_Leistungsbeschreibung': 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '_Nr': '2410', '_Typ': 'Service'}, {'_Faktor': 1.0, '_Behandlungsdatum': '2012-02-12', '_Anzahl': 1, '_Betrag': 50.71, '_Leistungsbeschreibung': 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '_Nr': '0120', '_Typ': 'Service'}, {'_Faktor': 2.3, '_Behandlungsdatum': '2012-03-12', '_Anzahl': 1, '_Betrag': 50.71, '_Leistungsbeschreibung': 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '_Nr': '2410', '_Typ': 'Service'}, {'_Faktor': 1.0, '_Behandlungsdatum': '2012-03-12', '_Anzahl': 1, '_Betrag': 50.71, '_Leistungsbeschreibung': 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '_Nr': '0120', '_Typ': 'Service'}], '_Kassenanteil': {'_KassenanteilSumme': None}, '_Rechnungsnummer': '97997', '_Rechnungsdatum': '2012-07-03', '_Rechnungsbetrag': 145.52, '_Waehrung': 'EUR'}",False,"ERROR: -g example_invoice(X), is_invoice_invalid(X).: false
","




is_invoice_invalid(Invoice) :-
    Invoice = invoice(Services, _, _, _),
    findall(Date, member(service(120, Date, _, _, _, _, _, _), Services), DatesWithSurcharge),
    sort(DatesWithSurcharge, UniqueDatesWithSurcharge),
    find_invalid_surcharge_dates(UniqueDatesWithSurcharge, Services, InvalidDates),
    InvalidDates \= [],
    print('Laser surcharge billed more than once on the same day'), 
    true.

find_invalid_surcharge_dates([], _, []).
find_invalid_surcharge_dates([Date|Rest], Services, [Date|InvalidDates]) :-
    findall(Date, member(service(120, Date, _, _, _, _, _, _), Services), Dates),
    length(Dates, Count),
    Count > 1,
    find_invalid_surcharge_dates(Rest, Services, InvalidDates).
find_invalid_surcharge_dates([_|Rest], Services, InvalidDates) :-
    find_invalid_surcharge_dates(Rest, Services, InvalidDates).

example_invoice(invoice([
		service(2410, date(2012, 2, 12), 2.3, 392.0, 50.71, 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '', []),
		service(0120, date(2012, 2, 12), 1.0, nan, 50.71, 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '', []),
		service(2410, date(2012, 3, 12), 2.3, 392.0, 50.71, 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '', []),
		service(0120, date(2012, 3, 12), 1.0, nan, 50.71, 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '', [])
	],
	[
		
	],
	invoice_date(date(2012, 7, 3)),
	invoice_amount(145.52)
)).",True,"The surcharge according to number 0120 amounts to 100% of the basic fee rate for the respective service, but not more than 68 euros. The surcharge according to number 0120 can only be calculated once per treatment day.",True
13,120,"{'_Positionen': [{'_Faktor': 2.3, '_Behandlungsdatum': '2012-02-12', '_Anzahl': 1, '_Betrag': 50.71, '_Leistungsbeschreibung': 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '_Nr': '2410', '_Typ': 'Service'}, {'_Faktor': 1.0, '_Behandlungsdatum': '2012-02-12', '_Anzahl': 1, '_Betrag': 50.71, '_Leistungsbeschreibung': 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '_Nr': '0120', '_Typ': 'Service'}, {'_Faktor': 1.0, '_Behandlungsdatum': '2012-02-12', '_Anzahl': 1, '_Betrag': 50.71, '_Leistungsbeschreibung': 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '_Nr': '0120', '_Typ': 'Service'}], '_Kassenanteil': {'_KassenanteilSumme': None}, '_Rechnungsnummer': '97997', '_Rechnungsdatum': '2012-07-03', '_Rechnungsbetrag': 94.81, '_Waehrung': 'EUR'}",'Laser surcharge billed more than once on the same day','Laser surcharge billed more than once on the same day',"




is_invoice_invalid(Invoice) :-
    Invoice = invoice(Services, _, _, _),
    findall(Date, member(service(120, Date, _, _, _, _, _, _), Services), DatesWithSurcharge),
    sort(DatesWithSurcharge, UniqueDatesWithSurcharge),
    find_invalid_surcharge_dates(UniqueDatesWithSurcharge, Services, InvalidDates),
    InvalidDates \= [],
    print('Laser surcharge billed more than once on the same day'), 
    true.

find_invalid_surcharge_dates([], _, []).
find_invalid_surcharge_dates([Date|Rest], Services, [Date|InvalidDates]) :-
    findall(Date, member(service(120, Date, _, _, _, _, _, _), Services), Dates),
    length(Dates, Count),
    Count > 1,
    find_invalid_surcharge_dates(Rest, Services, InvalidDates).
find_invalid_surcharge_dates([_|Rest], Services, InvalidDates) :-
    find_invalid_surcharge_dates(Rest, Services, InvalidDates).

example_invoice(invoice([
		service(2410, date(2012, 2, 12), 2.3, 392.0, 50.71, 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '', []),
		service(0120, date(2012, 2, 12), 1.0, nan, 50.71, 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '', []),
		service(0120, date(2012, 2, 12), 1.0, nan, 50.71, 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '', [])
	],
	[
		
	],
	invoice_date(date(2012, 7, 3)),
	invoice_amount(94.81)
)).",False,"The surcharge according to number 0120 amounts to 100% of the basic fee rate for the respective service, but not more than 68 euros. The surcharge according to number 0120 can only be calculated once per treatment day.",False
14,120,"{'_Positionen': [{'_Faktor': 2.3, '_Behandlungsdatum': '2012-02-12', '_Anzahl': 1, '_Betrag': 50.71, '_Leistungsbeschreibung': 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '_Nr': '2410', '_Typ': 'Service'}, {'_Faktor': 1.0, '_Behandlungsdatum': '2012-02-12', '_Anzahl': 1, '_Betrag': 70.0, '_Leistungsbeschreibung': 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '_Nr': '0120', '_Typ': 'Service'}], '_Kassenanteil': {'_KassenanteilSumme': None}, '_Rechnungsnummer': '97997', '_Rechnungsdatum': '2012-07-03', '_Rechnungsbetrag': 120.71, '_Waehrung': 'EUR'}",False,"ERROR: -g example_invoice(X), is_invoice_invalid(X).: false
","




is_invoice_invalid(Invoice) :-
    Invoice = invoice(Services, _, _, _),
    findall(Date, member(service(120, Date, _, _, _, _, _, _), Services), DatesWithSurcharge),
    sort(DatesWithSurcharge, UniqueDatesWithSurcharge),
    find_invalid_surcharge_dates(UniqueDatesWithSurcharge, Services, InvalidDates),
    InvalidDates \= [],
    print('Laser surcharge billed more than once on the same day'), 
    true.

find_invalid_surcharge_dates([], _, []).
find_invalid_surcharge_dates([Date|Rest], Services, [Date|InvalidDates]) :-
    findall(Date, member(service(120, Date, _, _, _, _, _, _), Services), Dates),
    length(Dates, Count),
    Count > 1,
    find_invalid_surcharge_dates(Rest, Services, InvalidDates).
find_invalid_surcharge_dates([_|Rest], Services, InvalidDates) :-
    find_invalid_surcharge_dates(Rest, Services, InvalidDates).

example_invoice(invoice([
		service(2410, date(2012, 2, 12), 2.3, 392.0, 50.71, 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '', []),
		service(0120, date(2012, 2, 12), 1.0, nan, 70.0, 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '', [])
	],
	[
		
	],
	invoice_date(date(2012, 7, 3)),
	invoice_amount(120.71)
)).",False,"The surcharge according to number 0120 amounts to 100% of the basic fee rate for the respective service, but not more than 68 euros. The surcharge according to number 0120 can only be calculated once per treatment day.",True
15,1020,"{'_Positionen': [{'_Faktor': 2.3, '_Behandlungsdatum': '2012-02-12', '_Anzahl': 1, '_Betrag': 6.47, '_Leistungsbeschreibung': 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '_Nr': '1020', '_Typ': 'Service', '_Begründung': 'irgend eine Begründung'}, {'_Faktor': 2.3, '_Behandlungsdatum': '2012-02-12', '_Anzahl': 1, '_Betrag': 12.94, '_Leistungsbeschreibung': 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '_Nr': '0010', '_Typ': 'Service', '_Begründung': 'irgend eine Begründung'}], '_Kassenanteil': {'_KassenanteilSumme': None}, '_Rechnungsnummer': '97997', '_Rechnungsdatum': '2012-07-03', '_Rechnungsbetrag': 19.47, '_Waehrung': 'EUR'}",False,"ERROR: -g example_invoice(X), is_invoice_invalid(X).: false
","
% Helper predicate to count occurrences of a service within a year
service_count(ServiceNumber, Year, Services, Count) :-
    include(service_filter(ServiceNumber, Year), Services, FilteredServices),
    length(FilteredServices, Count).

service_filter(ServiceNumber, Year, service(ServiceNumber, date(Year, _, _), _, _, _, _, _, _)).

% Rule 1 validation
is_invoice_invalid(Invoice) :-
    Invoice = invoice(Services, _, invoice_date(date(CurrentYear, _, _)), _),
    (service_count(1000, CurrentYear, Services, Count1000), Count1000 > 1;
     service_count(1010, CurrentYear, Services, Count1010), Count1010 > 3),
    print('Invalid: Service 1000 billed more than once or Service 1010 billed more than three times in a year'),
    true.


% This rule cannot be fully translated due to the lack of context and justification in the given predicates.


% Rule 3 validation
is_invoice_invalid(Invoice) :-
    Invoice = invoice(Services, _, invoice_date(date(CurrentYear, _, _)), _),
    service_count(1020, CurrentYear, Services, Count1020),
    Count1020 > 4,
    print('Invalid: Service 1020 billed more than four times in a year'),
    true.

example_invoice(invoice([
		service(1020, date(2012, 2, 12), 2.3, 50.0, 6.47, 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', 'irgend eine Begründung', []),
		service(0010, date(2012, 2, 12), 2.3, 100.0, 12.94, 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', 'irgend eine Begründung', [])
	],
	[
		
	],
	invoice_date(date(2012, 7, 3)),
	invoice_amount(19.47)
)).",True,"In connection with the services
according to numbers 1000 and 1010
services according to numbers 0010, 4000 and 8000 as well as consultations and examinations
in accordance with the
physicians' fee schedule are only billable
if these services serve other
purposes and this is justified in the
justified in the invoice",True
16,1020,"{'_Positionen': [{'_Faktor': 2.3, '_Behandlungsdatum': '2012-02-12', '_Anzahl': 1, '_Betrag': 6.47, '_Leistungsbeschreibung': 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '_Nr': '1020', '_Typ': 'Service'}, {'_Faktor': 2.3, '_Behandlungsdatum': '2012-02-12', '_Anzahl': 1, '_Betrag': 12.94, '_Leistungsbeschreibung': 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '_Nr': '0010', '_Typ': 'Service'}], '_Kassenanteil': {'_KassenanteilSumme': None}, '_Rechnungsnummer': '97997', '_Rechnungsdatum': '2012-07-03', '_Rechnungsbetrag': 19.47, '_Waehrung': 'EUR'}",False,"ERROR: -g example_invoice(X), is_invoice_invalid(X).: false
","
% Helper predicate to count occurrences of a service within a year
service_count(ServiceNumber, Year, Services, Count) :-
    include(service_filter(ServiceNumber, Year), Services, FilteredServices),
    length(FilteredServices, Count).

service_filter(ServiceNumber, Year, service(ServiceNumber, date(Year, _, _), _, _, _, _, _, _)).

% Rule 1 validation
is_invoice_invalid(Invoice) :-
    Invoice = invoice(Services, _, invoice_date(date(CurrentYear, _, _)), _),
    (service_count(1000, CurrentYear, Services, Count1000), Count1000 > 1;
     service_count(1010, CurrentYear, Services, Count1010), Count1010 > 3),
    print('Invalid: Service 1000 billed more than once or Service 1010 billed more than three times in a year'),
    true.


% This rule cannot be fully translated due to the lack of context and justification in the given predicates.


% Rule 3 validation
is_invoice_invalid(Invoice) :-
    Invoice = invoice(Services, _, invoice_date(date(CurrentYear, _, _)), _),
    service_count(1020, CurrentYear, Services, Count1020),
    Count1020 > 4,
    print('Invalid: Service 1020 billed more than four times in a year'),
    true.

example_invoice(invoice([
		service(1020, date(2012, 2, 12), 2.3, 50.0, 6.47, 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '', []),
		service(0010, date(2012, 2, 12), 2.3, 100.0, 12.94, 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '', [])
	],
	[
		
	],
	invoice_date(date(2012, 7, 3)),
	invoice_amount(19.47)
)).",False,"In connection with the services
according to numbers 1000 and 1010
services according to numbers 0010, 4000 and 8000 as well as consultations and examinations
in accordance with the
physicians' fee schedule are only billable
if these services serve other
purposes and this is justified in the
justified in the invoice",True
17,1040,"{'_Positionen': [{'_Faktor': 2.3, '_Behandlungsdatum': '2012-02-12', '_Anzahl': 1, '_Betrag': 6.47, '_Leistungsbeschreibung': 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '_Nr': '1020', '_Typ': 'Service', '_Zahn': [15]}, {'_Faktor': 2.3, '_Behandlungsdatum': '2012-02-12', '_Anzahl': 1, '_Betrag': 3.62, '_Leistungsbeschreibung': 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '_Nr': '1040', '_Typ': 'Service', '_Zahn': [15]}], '_Kassenanteil': {'_KassenanteilSumme': None}, '_Rechnungsnummer': '97997', '_Rechnungsdatum': '2012-07-03', '_Rechnungsbetrag': 10.09, '_Waehrung': 'EUR'}","'Invoice is invalid: Service 1040 cannot be billed alongside services 1020, 4050, 4055, 4060, 4070, 4075, 4090, and 4100.'","'Invoice is invalid: Service 1040 cannot be billed alongside services 1020, 4050, 4055, 4060, 4070, 4075, 4090, and 4100.'","
is_invoice_invalid(Invoice) :-
    Invoice = invoice(Services, _, _, _),
    member(service(1040, _, _, _, _, _, _, _), Services),
    (   member(service(1020, _, _, _, _, _, _, _), Services);
        member(service(4050, _, _, _, _, _, _, _), Services);
        member(service(4055, _, _, _, _, _, _, _), Services);
        member(service(4060, _, _, _, _, _, _, _), Services);
        member(service(4070, _, _, _, _, _, _, _), Services);
        member(service(4075, _, _, _, _, _, _, _), Services);
        member(service(4090, _, _, _, _, _, _, _), Services);
        member(service(4100, _, _, _, _, _, _, _), Services)
    ),
    print('Invoice is invalid: Service 1040 cannot be billed alongside services 1020, 4050, 4055, 4060, 4070, 4075, 4090, and 4100.'),
    true.

example_invoice(invoice([
		service(1020, date(2012, 2, 12), 2.3, 50.0, 6.47, 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '', [tooth(1, 5)]),
		service(1040, date(2012, 2, 12), 2.3, 28.0, 3.62, 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '', [tooth(1, 5)])
	],
	[
		
	],
	invoice_date(date(2012, 7, 3)),
	invoice_amount(10.09)
)).",False,"The service according to number 1040 is not billable in addition to the services according to numbers 1020, 4050, 4055, 4060, 4070, 4075, 4090, and 4100.",False
18,1040,"{'_Positionen': [{'_Faktor': 2.3, '_Behandlungsdatum': '2012-02-12', '_Anzahl': 1, '_Betrag': 35.57, '_Leistungsbeschreibung': 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '_Nr': '4100', '_Typ': 'Service', '_Zahn': [15]}, {'_Faktor': 2.3, '_Behandlungsdatum': '2012-02-12', '_Anzahl': 1, '_Betrag': 3.62, '_Leistungsbeschreibung': 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '_Nr': '1040', '_Typ': 'Service', '_Zahn': [15]}], '_Kassenanteil': {'_KassenanteilSumme': None}, '_Rechnungsnummer': '97997', '_Rechnungsdatum': '2012-07-03', '_Rechnungsbetrag': 39.19, '_Waehrung': 'EUR'}","'Invoice is invalid: Service 1040 cannot be billed alongside services 1020, 4050, 4055, 4060, 4070, 4075, 4090, and 4100.'","'Invoice is invalid: Service 1040 cannot be billed alongside services 1020, 4050, 4055, 4060, 4070, 4075, 4090, and 4100.'","
is_invoice_invalid(Invoice) :-
    Invoice = invoice(Services, _, _, _),
    member(service(1040, _, _, _, _, _, _, _), Services),
    (   member(service(1020, _, _, _, _, _, _, _), Services);
        member(service(4050, _, _, _, _, _, _, _), Services);
        member(service(4055, _, _, _, _, _, _, _), Services);
        member(service(4060, _, _, _, _, _, _, _), Services);
        member(service(4070, _, _, _, _, _, _, _), Services);
        member(service(4075, _, _, _, _, _, _, _), Services);
        member(service(4090, _, _, _, _, _, _, _), Services);
        member(service(4100, _, _, _, _, _, _, _), Services)
    ),
    print('Invoice is invalid: Service 1040 cannot be billed alongside services 1020, 4050, 4055, 4060, 4070, 4075, 4090, and 4100.'),
    true.

example_invoice(invoice([
		service(4100, date(2012, 2, 12), 2.3, 275.0, 35.57, 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '', [tooth(1, 5)]),
		service(1040, date(2012, 2, 12), 2.3, 28.0, 3.62, 'Eingehende Untersuchung zur Feststellung von Zahn-, Mund- und Kiefererkrankungen', '', [tooth(1, 5)])
	],
	[
		
	],
	invoice_date(date(2012, 7, 3)),
	invoice_amount(39.19)
)).",False,"The service according to number 1040 is not billable in addition to the services according to numbers 1020, 4050, 4055, 4060, 4070, 4075, 4090, and 4100.",False
19,2030,"{'_Positionen': [{'_Faktor': 2.3, '_Behandlungsdatum': '2012-02-12', '_Anzahl': 1, '_Betrag': 8.41, '_Leistungsbeschreibung': 'Präparieren', '_Nr': '2030', '_Zahn': [10], '_Typ': 'Service'}, {'_Faktor': 2.3, '_Behandlungsdatum': '2012-02-12', '_Anzahl': 1, '_Betrag': 8.41, '_Leistungsbeschreibung': 'Füllen', '_Nr': '2030', '_Zahn': [10], '_Typ': 'Service'}, {'_Faktor': 2.3, '_Behandlungsdatum': '2012-02-12', '_Anzahl': 1, '_Betrag': 8.41, '_Leistungsbeschreibung': 'Präparieren', '_Nr': '2030', '_Zahn': [20], '_Typ': 'Service'}], '_Kassenanteil': {'_KassenanteilSumme': None}, '_Rechnungsnummer': '97997', '_Rechnungsdatum': '2012-07-03', '_Rechnungsbetrag': 25.23, '_Waehrung': 'EUR'}",False,"ERROR: -g example_invoice(X), is_invoice_invalid(X).: false
","
is_invoice_invalid(Invoice) :-
    Invoice = invoice(Services, _, _, _),
    findall(
        (Area, Session, Type),
        (
            member(service(2030, Session, _, _, _, Description, _, Teeth), Services),
            member(tooth(Area, _), Teeth),
            (   sub_string(Description, _, _, _, ""Präparieren"") -> Type = preparation;
                sub_string(Description, _, _, _, ""Füllen"") -> Type = filling
            )
        ),
        Entries),
    find_duplicate_entries(Entries, Duplicates),
    Duplicates \= [],
    print('Service 2030 charged more than once for the same jaw half or front tooth area for either preparation or filling in the same session.'),
    true.

find_duplicate_entries(Entries, Duplicates) :-
    sort(Entries, Sorted),
    find_duplicates(Sorted, Duplicates).

find_duplicates([X, X|T], [X|D]) :- !, find_duplicates([X|T], D).
find_duplicates([X, Y|T], D) :- X \= Y, find_duplicates([Y|T], D).
find_duplicates([_], []).
find_duplicates([], []).

% Helper predicates to determine if a tooth is in the front tooth area or a specific jaw half might be needed.
% However, based on the given restrictions, we cannot accurately define the front tooth area or jaw halves without additional assumptions.

example_invoice(invoice([
		service(2030, date(2012, 2, 12), 2.3, 65.0, 8.41, 'Präparieren', '', [tooth(1, 0)]),
		service(2030, date(2012, 2, 12), 2.3, 65.0, 8.41, 'Füllen', '', [tooth(1, 0)]),
		service(2030, date(2012, 2, 12), 2.3, 65.0, 8.41, 'Präparieren', '', [tooth(2, 0)])
	],
	[
		
	],
	invoice_date(date(2012, 7, 3)),
	invoice_amount(25.23)
)).",True,Die Leistung nach der Nummer 2030 ist je Sitzung für eine Kieferhälfte oder einen Frontzahnbereich höchstens einmal für besondere Maßnahmen beim Präparieren und höchstens einmal für besondere Maßnahmen beim Füllen von Kavitäten berechnungsfähig.,True
20,2030,"{'_Positionen': [{'_Faktor': 2.3, '_Behandlungsdatum': '2012-02-12', '_Anzahl': 1, '_Betrag': 8.41, '_Leistungsbeschreibung': 'Präparieren', '_Nr': '2030', '_Zahn': [10], '_Typ': 'Service'}, {'_Faktor': 2.3, '_Behandlungsdatum': '2012-02-12', '_Anzahl': 1, '_Betrag': 8.41, '_Leistungsbeschreibung': 'Präparieren', '_Nr': '2030', '_Zahn': [10], '_Typ': 'Service'}, {'_Faktor': 2.3, '_Behandlungsdatum': '2012-02-12', '_Anzahl': 1, '_Betrag': 8.41, '_Leistungsbeschreibung': 'Präparieren', '_Nr': '2030', '_Zahn': [10], '_Typ': 'Service'}], '_Kassenanteil': {'_KassenanteilSumme': None}, '_Rechnungsnummer': '97997', '_Rechnungsdatum': '2012-07-03', '_Rechnungsbetrag': 25.23, '_Waehrung': 'EUR'}",False,"ERROR: -g example_invoice(X), is_invoice_invalid(X).: false
","
is_invoice_invalid(Invoice) :-
    Invoice = invoice(Services, _, _, _),
    findall(
        (Area, Session, Type),
        (
            member(service(2030, Session, _, _, _, Description, _, Teeth), Services),
            member(tooth(Area, _), Teeth),
            (   sub_string(Description, _, _, _, ""Präparieren"") -> Type = preparation;
                sub_string(Description, _, _, _, ""Füllen"") -> Type = filling
            )
        ),
        Entries),
    find_duplicate_entries(Entries, Duplicates),
    Duplicates \= [],
    print('Service 2030 charged more than once for the same jaw half or front tooth area for either preparation or filling in the same session.'),
    true.

find_duplicate_entries(Entries, Duplicates) :-
    sort(Entries, Sorted),
    find_duplicates(Sorted, Duplicates).

find_duplicates([X, X|T], [X|D]) :- !, find_duplicates([X|T], D).
find_duplicates([X, Y|T], D) :- X \= Y, find_duplicates([Y|T], D).
find_duplicates([_], []).
find_duplicates([], []).

% Helper predicates to determine if a tooth is in the front tooth area or a specific jaw half might be needed.
% However, based on the given restrictions, we cannot accurately define the front tooth area or jaw halves without additional assumptions.

example_invoice(invoice([
		service(2030, date(2012, 2, 12), 2.3, 65.0, 8.41, 'Präparieren', '', [tooth(1, 0)]),
		service(2030, date(2012, 2, 12), 2.3, 65.0, 8.41, 'Präparieren', '', [tooth(1, 0)]),
		service(2030, date(2012, 2, 12), 2.3, 65.0, 8.41, 'Präparieren', '', [tooth(1, 0)])
	],
	[
		
	],
	invoice_date(date(2012, 7, 3)),
	invoice_amount(25.23)
)).",False,Die Leistung nach der Nummer 2030 ist je Sitzung für eine Kieferhälfte oder einen Frontzahnbereich höchstens einmal für besondere Maßnahmen beim Präparieren und höchstens einmal für besondere Maßnahmen beim Füllen von Kavitäten berechnungsfähig.,True
